time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
11:55:55.020 , -0.11, 0.04, -0.25, 0.55, 3.23, -1.34, 58.95, 1055.12, -572.30, 
11:55:55.022 , -0.15, 0.09, 0.09, 0.24, -0.79, 1.04, 58.95, 1055.12, -572.30, 
11:55:55.028 , -0.12, -0.05, 0.34, -0.79, -3.66, 0.79, 75.03, 1020.73, -535.77, 
11:55:55.059 , -0.23, 0.06, -0.04, -0.12, -1.10, -0.43, 75.03, 1020.73, -535.77, 
11:55:55.059 , -0.08, 0.02, -0.21, -0.67, 1.34, 0.73, 48.23, 1047.88, -565.35, 
11:55:55.106 , 0.01, 0.09, 0.07, -0.49, 0.43, 0.12, 48.23, 1047.88, -565.35, 
11:55:55.107 , -0.10, -0.02, 0.18, 2.62, -2.50, -0.31, 78.60, 1017.11, -539.25, 
11:55:55.110 , -0.02, 0.10, -0.02, -2.20, -3.60, 1.34, 78.60, 1017.11, -539.25, 
11:55:55.120 , 0.05, -0.02, -0.15, -1.28, 2.20, 0.37, 41.09, 1040.64, -575.78, 
11:55:55.135 , 0.09, 0.12, -0.25, 2.50, 1.95, -1.34, 41.09, 1040.64, -575.78, 
11:55:55.172 , -0.03, 0.05, 0.20, 0.61, -3.54, 0.49, 80.39, 1008.06, -544.47, 
11:55:55.172 , 0.04, 0.09, 0.16, -5.00, -3.60, 0.85, 80.39, 1008.06, -544.47, 
11:55:55.178 , 0.02, -0.02, -0.28, 0.85, 2.69, -0.73, 64.31, 1053.31, -556.65, 
11:55:55.193 , 0.04, 0.15, -0.24, 2.26, 1.04, 0.37, 64.31, 1053.31, -556.65, 
11:55:55.209 , -0.14, -0.07, 0.34, -1.28, -1.65, 0.49, 82.17, 1009.87, -518.38, 
11:55:55.225 , -0.08, 0.11, 0.06, 0.73, -3.23, 0.31, 82.17, 1009.87, -518.38, 
11:55:55.240 , -0.29, 0.00, -0.02, -0.79, 0.31, 0.61, 46.45, 1053.31, -563.61, 
11:55:55.253 , -0.14, 0.04, 0.03, -3.11, 2.26, 0.00, 46.45, 1053.31, -563.61, 
11:55:55.269 , -0.15, 0.00, 0.12, 3.11, -0.12, -0.31, 66.10, 1026.16, -527.08, 
11:55:55.284 , -0.25, 0.07, 0.19, -1.46, -4.33, 0.49, 66.10, 1026.16, -527.08, 
11:55:55.318 , -0.32, 0.04, 0.17, -2.69, -1.28, 0.92, 46.45, 1042.45, -581.00, 
11:55:55.320 , -0.06, 0.00, -0.23, 1.95, 3.17, -0.37, 46.45, 1042.45, -581.00, 
11:55:55.330 , -0.17, 0.11, 0.04, 1.16, -0.37, -0.06, 62.52, 1022.54, -530.56, 
11:55:55.343 , -0.13, -0.06, 0.35, -1.89, -3.72, 0.37, 62.52, 1022.54, -530.56, 
11:55:55.382 , -0.01, 0.03, -0.14, -0.43, -2.08, 0.18, 48.23, 1033.40, -589.70, 
11:55:55.382 , -0.05, -0.01, -0.31, 0.49, 1.77, 0.37, 48.23, 1033.40, -589.70, 
11:55:55.388 , 0.04, 0.09, 0.01, -1.28, 0.79, 0.06, 75.03, 1017.11, -539.25, 
11:55:55.404 , 0.06, -0.10, 0.02, 2.81, -2.32, 0.12, 75.03, 1017.11, -539.25, 
11:55:55.441 , -0.05, 0.10, -0.06, -0.98, -2.93, 0.98, 53.59, 1046.07, -591.44, 
11:55:55.442 , -0.02, 0.01, -0.08, -2.69, 0.92, 0.31, 53.59, 1046.07, -591.44, 
11:55:55.449 , 0.17, 0.13, -0.28, 1.95, 2.44, -0.43, 64.31, 1024.35, -528.82, 
11:55:55.465 , -0.13, 0.05, 0.17, 1.77, -2.20, 0.06, 64.31, 1024.35, -528.82, 
11:55:55.505 , -0.16, 0.09, 0.32, -2.81, -4.15, 1.04, 50.02, 1042.45, -584.48, 
11:55:55.507 , -0.20, -0.06, -0.06, 0.49, 1.71, -0.06, 50.02, 1042.45, -584.48, 
11:55:55.523 , -0.07, 0.14, -0.18, 2.32, 1.65, 0.24, 76.81, 1008.06, -527.08, 
11:55:55.525 , -0.20, 0.01, 0.34, -1.16, -0.85, 0.31, 76.81, 1008.06, -527.08, 
11:55:55.539 , -0.17, 0.00, 0.20, 2.20, -3.36, 0.49, 60.74, 1031.59, -581.00, 
11:55:55.554 , -0.30, 0.01, 0.01, -1.04, -0.73, 0.73, 66.10, 1040.64, -589.70, 
11:55:55.589 , -0.20, 0.00, -0.02, -1.34, 2.32, 0.31, 73.24, 1015.30, -534.03, 
11:55:55.590 , -0.11, 0.05, -0.01, 3.17, 0.73, -0.12, 48.23, 1008.06, -520.12, 
11:55:55.599 , -0.11, 0.02, 0.18, 0.06, -4.27, 0.24, 64.31, 1049.69, -584.48, 
11:55:55.615 , -0.09, -0.01, 0.07, -2.87, -2.75, 0.98, 51.81, 1037.02, -586.22, 
11:55:55.648 , 0.07, -0.08, -0.36, 1.16, 2.56, -0.24, 64.31, 1020.73, -521.86, 
11:55:55.649 , 0.08, 0.11, -0.18, 1.65, 0.85, 0.00, 51.81, 1029.78, -572.30, 
